id_visita,data_visita,mes_referencia,unidade,tipo_agendamento,ferramenta_agendamento
114659,2025-01-09,2025-01,livance - tatuapé,visita agendada,retool
115088,2025-01-09,2025-01,livance - tatuapé,visita agendada,animus
114454,2025-01-09,2025-01,livance - santo andré psico,visita agendada,retool
97596,2025-01-09,2025-01,livance - santo andré,visita agendada,retool
113848,2025-01-09,2025-01,livance - perdizes,visita agendada,admin
99638,2025-01-09,2025-01,livance - paulista,visita agendada,retool
114693,2025-01-08,2025-01,livance - market place,visita agendada,animus
111434,2025-01-08,2025-01,livance - campinas,visita agendada,retool
111425,2025-01-08,2025-01,livance - campinas,visita agendada,retool
113738,2025-01-08,2025-01,livance - itaim,visita agendada,retool
114401,2025-01-08,2025-01,livance - barra da tijuca,visita agendada,retool
114416,2025-01-08,2025-01,livance - market place,visita agendada,animus
114506,2025-01-08,2025-01,livance - market place,visita agendada,retool
112791,2025-01-08,2025-01,livance - campinas,visita agendada,retool
114602,2025-01-08,2025-01,livance - paulista,visita agendada,animus
114545,2025-01-08,2025-01,livance - paulista,visita agendada,animus
114399,2025-01-08,2025-01,livance - paulista,visita agendada,retool
112379,2025-01-08,2025-01,livance - campinas,visita agendada,retool
114485,2025-01-08,2025-01,livance - brigadeiro psico,visita agendada,animus
114242,2025-01-08,2025-01,livance - campinas,visita agendada,animus
114309,2025-01-08,2025-01,livance - campinas,visita agendada,retool
114214,2025-01-08,2025-01,livance - barra da tijuca,visita agendada,animus
48072,2025-01-08,2025-01,livance - brigadeiro 2,visita agendada,retool
113838,2025-01-08,2025-01,livance - brigadeiro 2,visita agendada,retool
114040,2025-01-08,2025-01,livance - brigadeiro,visita agendada,animus
113894,2025-01-08,2025-01,livance - botafogo,visita agendada,retool
114131,2025-01-08,2025-01,livance - botafogo,visita agendada,retool
114245,2025-01-08,2025-01,livance - botafogo,visita agendada,retool
114315,2025-01-08,2025-01,livance - botafogo,visita agendada,retool
114139,2025-01-08,2025-01,livance - paulista,visita agendada,animus
113971,2025-01-08,2025-01,livance - botafogo,visita agendada,animus
114120,2025-01-08,2025-01,livance - paulista,visita agendada,animus
113623,2025-01-08,2025-01,livance - paulista,visita agendada,admin
114085,2025-01-08,2025-01,livance - vila madalena,visita agendada,animus
114550,2025-01-08,2025-01,livance - perdizes,visita agendada,animus
105839,2025-01-08,2025-01,visita virtual,visita agendada,retool
108134,2025-01-08,2025-01,visita virtual,visita agendada,retool
109747,2025-01-08,2025-01,visita virtual,visita agendada,retool
113680,2025-01-08,2025-01,visita virtual,visita agendada,retool
110723,2025-01-08,2025-01,livance - vila olímpia,visita agendada,retool
114429,2025-01-08,2025-01,livance - vila olímpia,visita agendada,retool
113969,2025-01-08,2025-01,livance - vila mariana,visita agendada,retool
114207,2025-01-08,2025-01,livance - vila mariana,visita agendada,retool
114268,2025-01-08,2025-01,livance - vila mariana,visita agendada,admin
113821,2025-01-08,2025-01,livance - santo andré,visita agendada,retool
114058,2025-01-08,2025-01,livance - tatuapé,visita agendada,retool
114753,2025-01-08,2025-01,livance - santo andré,visita agendada,animus
114405,2025-01-08,2025-01,livance - perdizes,visita agendada,animus
113916,2025-01-08,2025-01,livance - perdizes,visita agendada,retool
113886,2025-01-08,2025-01,livance - perdizes,visita agendada,animus
114493,2025-01-08,2025-01,livance - tatuapé,visita agendada,retool
114490,2025-01-08,2025-01,livance - santos,visita agendada,retool
114567,2025-01-08,2025-01,livance - tatuapé,visita agendada,animus
114503,2025-01-08,2025-01,livance - tatuapé,visita agendada,retool
114147,2025-01-08,2025-01,livance - santos,visita agendada,animus
114253,2025-01-07,2025-01,livance - campinas,visita agendada,retool
112863,2025-01-07,2025-01,livance - market place,visita agendada,retool
92062,2025-01-07,2025-01,livance - itaim,visita agendada,animus
113765,2025-01-07,2025-01,livance - campinas,visita agendada,animus
114162,2025-01-07,2025-01,livance - campinas,visita agendada,animus
113927,2025-01-07,2025-01,livance - botafogo,visita agendada,animus
114478,2025-01-07,2025-01,livance - campinas,visita agendada,retool
114333,2025-01-07,2025-01,livance - barra da tijuca,visita agendada,retool
114186,2025-01-07,2025-01,livance - angélica,visita agendada,retool
34373,2025-01-07,2025-01,livance - paulista,visita agendada,retool
114330,2025-01-07,2025-01,livance - angélica,visita agendada,animus
114022,2025-01-07,2025-01,livance - alphaville,visita agendada,admin
114213,2025-01-07,2025-01,livance - angélica,visita agendada,retool
114132,2025-01-07,2025-01,livance - paulista,visita agendada,animus
112888,2025-01-07,2025-01,livance - perdizes,visita agendada,retool
112177,2025-01-07,2025-01,livance - tatuapé,visita agendada,retool
114551,2025-01-07,2025-01,livance - pinheiros,visita agendada,admin
116068,2025-01-07,2025-01,visita virtual,visita agendada,admin
113850,2025-01-07,2025-01,livance - vila olímpia,visita agendada,retool
113234,2025-01-07,2025-01,livance - vila mariana,visita agendada,retool
114417,2025-01-07,2025-01,livance - vila mariana,visita agendada,animus
114111,2025-01-07,2025-01,livance - santo andré,visita agendada,animus
113378,2025-01-07,2025-01,livance - tatuapé,visita agendada,retool
113543,2025-01-07,2025-01,livance - santo andré psico,visita agendada,retool
114396,2025-01-07,2025-01,livance - santo andré,visita agendada,animus
113999,2025-01-07,2025-01,livance - pinheiros,visita agendada,animus
114208,2025-01-07,2025-01,livance - tatuapé,visita agendada,animus
113743,2025-01-06,2025-01,livance - campinas,visita agendada,animus
113624,2025-01-06,2025-01,livance - paulista,visita agendada,retool
63289,2025-01-06,2025-01,livance - market place,visita agendada,admin
114235,2025-01-06,2025-01,livance - market place,visita agendada,animus
114246,2025-01-06,2025-01,livance - market place,visita agendada,animus
113569,2025-01-06,2025-01,livance - itaim,visita agendada,retool
113725,2025-01-06,2025-01,livance - botafogo,visita agendada,animus
113881,2025-01-06,2025-01,livance - campinas,visita agendada,retool
114248,2025-01-06,2025-01,livance - brigadeiro 2,visita agendada,retool
114292,2025-01-06,2025-01,livance - botafogo,visita agendada,animus
111809,2025-01-06,2025-01,livance - barra da tijuca,visita agendada,retool
